               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 112,            0.047305,            0.063363,            0.019965,             0.77279,             0.53477,             0.61503,             0.38245,            0.047328,             0.04782,            0.018656,            0.006337,            0.006337,            0.006337
                 113,            0.047027,            0.063761,             0.01955,             0.76155,             0.54062,             0.61545,             0.38262,            0.047358,            0.047857,            0.018405,            0.006304,            0.006304,            0.006304
                 114,            0.046502,            0.062794,            0.019525,             0.75844,             0.53916,             0.61768,             0.38019,            0.047357,            0.047892,            0.018639,            0.006271,            0.006271,            0.006271
                 115,            0.046653,            0.063498,            0.019313,             0.76068,             0.55128,             0.61768,             0.38108,            0.047132,            0.047472,            0.018572,            0.006238,            0.006238,            0.006238
                 116,            0.046289,            0.062731,            0.019454,             0.78615,              0.5436,             0.62799,             0.38885,            0.047235,            0.047481,              0.0184,            0.006205,            0.006205,            0.006205
                 117,            0.046214,            0.062649,            0.019276,             0.77859,             0.55639,             0.63624,             0.39728,            0.047145,            0.047195,            0.018314,            0.006172,            0.006172,            0.006172
                 118,            0.046297,            0.061412,            0.019225,             0.78282,             0.54166,               0.629,             0.39622,            0.047023,            0.047171,            0.018424,            0.006139,            0.006139,            0.006139
                 119,            0.046109,            0.061507,             0.01908,             0.78224,             0.54149,             0.63163,              0.3969,            0.047012,            0.047107,            0.018284,            0.006106,            0.006106,            0.006106
                 120,            0.045911,            0.061525,            0.019183,             0.77598,             0.55312,             0.62799,             0.39488,            0.046846,            0.047232,            0.018073,            0.006073,            0.006073,            0.006073
                 121,            0.046209,             0.06192,            0.018849,             0.77161,             0.55049,             0.62901,             0.39639,            0.046825,            0.047171,            0.018379,             0.00604,             0.00604,             0.00604
                 122,            0.045913,             0.06075,            0.018694,             0.76966,             0.55163,             0.63482,              0.3989,             0.04667,             0.04705,            0.018402,            0.006007,            0.006007,            0.006007
                 123,            0.045622,             0.05889,             0.01873,             0.77269,             0.55713,             0.63246,             0.39543,            0.046731,            0.047115,            0.018437,            0.005974,            0.005974,            0.005974
                 124,            0.045658,            0.062358,            0.018641,             0.78323,             0.56169,              0.6464,             0.40445,            0.046547,            0.046864,            0.018031,            0.005941,            0.005941,            0.005941
                 125,            0.045771,             0.06162,            0.018839,             0.77416,              0.5604,             0.63777,             0.40124,            0.046406,            0.046889,             0.01834,            0.005908,            0.005908,            0.005908
                 126,            0.045601,             0.06065,            0.018874,             0.75479,             0.57105,              0.6414,             0.40444,            0.046458,            0.046855,            0.018486,            0.005875,            0.005875,            0.005875
                 127,            0.045927,            0.061055,            0.018166,             0.76915,             0.55833,             0.63983,              0.4072,            0.046211,            0.046853,            0.018007,            0.005842,            0.005842,            0.005842
                 128,            0.045182,            0.059662,            0.018287,             0.76191,             0.56851,               0.643,             0.40913,            0.046199,            0.046808,            0.018057,            0.005809,            0.005809,            0.005809
                 129,            0.045348,            0.060372,            0.018434,             0.78207,             0.57026,             0.64767,             0.41068,            0.046292,            0.046987,            0.017846,            0.005776,            0.005776,            0.005776
                 130,            0.044993,            0.060648,            0.018153,             0.80377,             0.56486,             0.64999,             0.41637,            0.046095,            0.046589,            0.017982,            0.005743,            0.005743,            0.005743
                 131,            0.045099,             0.06129,            0.017648,             0.78847,             0.56617,             0.64838,             0.41525,            0.045938,            0.046569,             0.01781,             0.00571,             0.00571,             0.00571
                 132,              0.0451,            0.060411,            0.017396,             0.78889,             0.56213,             0.64398,             0.41528,            0.046036,            0.046669,            0.017866,            0.005677,            0.005677,            0.005677
                 133,            0.044968,            0.060135,             0.01728,             0.79161,             0.57091,             0.65192,             0.41813,            0.045901,            0.046508,            0.018024,            0.005644,            0.005644,            0.005644
                 134,            0.045068,            0.060208,            0.017793,             0.80127,             0.56978,             0.65791,             0.42153,            0.045788,            0.046469,            0.017848,            0.005611,            0.005611,            0.005611
                 135,            0.044744,            0.060239,            0.017488,             0.80526,             0.57173,             0.65531,             0.42311,            0.045773,            0.046277,            0.017668,            0.005578,            0.005578,            0.005578
                 136,            0.044905,              0.0594,            0.017444,              0.8144,             0.56862,             0.66023,              0.4278,            0.045689,            0.046495,            0.017597,            0.005545,            0.005545,            0.005545
                 137,            0.044826,            0.060577,            0.017253,             0.80423,             0.57038,             0.66069,             0.42793,            0.045542,             0.04632,            0.017394,            0.005512,            0.005512,            0.005512
                 138,            0.044513,            0.060424,            0.016849,             0.79098,             0.57493,             0.65904,             0.42683,            0.045616,            0.046265,            0.017483,            0.005479,            0.005479,            0.005479
                 139,            0.044376,            0.058827,            0.017397,              0.7892,             0.58142,              0.6578,             0.42893,            0.045463,            0.046303,            0.017632,            0.005446,            0.005446,            0.005446
                 140,            0.044438,            0.060179,            0.017155,             0.79946,             0.57728,              0.6606,             0.43055,            0.045323,             0.04634,            0.017312,            0.005413,            0.005413,            0.005413
                 141,             0.04433,            0.060321,            0.016685,             0.80215,              0.5783,             0.66274,             0.43018,            0.045181,            0.046123,            0.017173,             0.00538,             0.00538,             0.00538
                 142,            0.044248,             0.05956,            0.016616,             0.80584,             0.58122,             0.66319,             0.43418,            0.045174,              0.0459,            0.017077,            0.005347,            0.005347,            0.005347
                 143,            0.044247,            0.059241,            0.017079,             0.78658,             0.60413,             0.67512,             0.43708,             0.04509,            0.046029,             0.01708,            0.005314,            0.005314,            0.005314
                 144,            0.044213,            0.058898,            0.016685,              0.7789,             0.59858,             0.67115,             0.43695,             0.04515,             0.04617,            0.017305,            0.005281,            0.005281,            0.005281
                 145,            0.043955,            0.059421,            0.016747,             0.77966,             0.59515,             0.66989,             0.43672,            0.045116,            0.046183,            0.017304,            0.005248,            0.005248,            0.005248
                 146,            0.043945,            0.059141,            0.016479,             0.79456,             0.59795,             0.67168,             0.43974,            0.045081,            0.046177,            0.017296,            0.005215,            0.005215,            0.005215
                 147,            0.043948,            0.057904,            0.016498,             0.79535,             0.59315,             0.66948,             0.43908,            0.044908,            0.045753,             0.01735,            0.005182,            0.005182,            0.005182
                 148,            0.044074,            0.058702,            0.016294,             0.80374,             0.58202,             0.66818,             0.43943,             0.04494,             0.04572,            0.017356,            0.005149,            0.005149,            0.005149
                 149,            0.043852,              0.0581,            0.016433,             0.79939,             0.59334,              0.6682,             0.44088,            0.044849,            0.045622,             0.01749,            0.005116,            0.005116,            0.005116
                 150,            0.044118,            0.058156,            0.016428,             0.82695,             0.58372,             0.66967,             0.44226,            0.044816,            0.045595,            0.017402,            0.005083,            0.005083,            0.005083
                 151,            0.043652,            0.059251,             0.01597,              0.8148,             0.59235,             0.67139,             0.44459,            0.044769,            0.045485,            0.017352,             0.00505,             0.00505,             0.00505
                 152,            0.043538,            0.059521,            0.016048,             0.81446,             0.58769,             0.66845,             0.44012,            0.044737,            0.045421,            0.017256,            0.005017,            0.005017,            0.005017
                 153,            0.043492,            0.058421,            0.015959,             0.83478,             0.58527,             0.66972,             0.44122,            0.044697,            0.045693,             0.01726,            0.004984,            0.004984,            0.004984
                 154,            0.043262,            0.058453,            0.016142,             0.83625,             0.58428,             0.67903,             0.44833,            0.044597,            0.045671,            0.017103,            0.004951,            0.004951,            0.004951
                 155,            0.043774,            0.057578,            0.016136,              0.8309,             0.58941,             0.67657,             0.44923,            0.044549,            0.045574,            0.017036,            0.004918,            0.004918,            0.004918
                 156,            0.043642,            0.058001,            0.016083,             0.83203,             0.58569,             0.67468,             0.44652,            0.044689,            0.045742,            0.017001,            0.004885,            0.004885,            0.004885
                 157,              0.0431,            0.056427,            0.015881,             0.83633,             0.59161,             0.67766,             0.44753,            0.044581,            0.045625,             0.01714,            0.004852,            0.004852,            0.004852
                 158,            0.043022,            0.057042,            0.015987,             0.82523,             0.59634,             0.68006,             0.45164,            0.044507,            0.045593,            0.016935,            0.004819,            0.004819,            0.004819
                 159,            0.042845,            0.057064,            0.015499,             0.83109,             0.59649,             0.68064,             0.45405,            0.044479,            0.045542,            0.016891,            0.004786,            0.004786,            0.004786
                 160,            0.043078,             0.05718,            0.015709,             0.82762,             0.60144,             0.68211,             0.45398,            0.044438,            0.045567,            0.016943,            0.004753,            0.004753,            0.004753
                 161,            0.043121,            0.058266,            0.015617,             0.82732,             0.60137,             0.68325,             0.45292,            0.044427,             0.04547,            0.016977,             0.00472,             0.00472,             0.00472
                 162,            0.042762,            0.057276,            0.015305,             0.83181,              0.5972,             0.67973,             0.45229,            0.044305,            0.045263,            0.016986,            0.004687,            0.004687,            0.004687
                 163,             0.04289,            0.056735,            0.015637,             0.82514,             0.60019,             0.68507,             0.45834,            0.044325,            0.045227,            0.017065,            0.004654,            0.004654,            0.004654
