               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.045795,            0.063681,             0.01804,              0.7109,             0.57537,              0.6311,             0.38442,            0.045352,            0.048568,            0.015323,            0.008383,            0.008383,            0.008383
                  51,            0.044747,            0.064442,            0.017582,             0.73073,             0.56762,              0.6378,             0.38774,            0.045381,            0.048773,            0.015244,             0.00835,             0.00835,             0.00835
                  52,            0.044869,            0.064005,            0.017416,              0.7149,              0.5786,             0.64803,             0.39602,            0.045012,             0.04831,            0.014798,            0.008317,            0.008317,            0.008317
                  53,            0.044755,            0.062527,            0.017533,             0.73439,             0.58474,             0.65132,             0.39907,            0.044959,            0.047914,            0.014877,            0.008284,            0.008284,            0.008284
                  54,            0.045189,            0.064445,            0.017629,             0.71558,             0.58765,             0.64854,             0.40069,            0.044966,            0.047829,            0.014998,            0.008251,            0.008251,            0.008251
                  55,            0.044855,            0.062411,            0.017516,              0.7533,              0.5632,             0.64569,             0.39482,            0.044862,            0.047907,            0.015311,            0.008218,            0.008218,            0.008218
                  56,            0.044698,             0.06359,            0.017208,             0.69739,             0.58314,             0.64137,             0.39053,            0.045183,            0.048298,            0.015013,            0.008185,            0.008185,            0.008185
                  57,            0.044839,            0.062875,            0.017258,             0.73394,             0.58931,             0.65285,             0.40319,            0.044574,            0.047538,            0.015001,            0.008152,            0.008152,            0.008152
                  58,             0.04479,            0.064651,            0.016983,             0.76209,             0.56166,              0.6486,              0.4014,             0.04452,            0.047872,             0.01465,            0.008119,            0.008119,            0.008119
                  59,            0.044272,            0.061732,            0.017047,             0.74644,             0.57543,             0.65218,             0.40067,            0.044774,            0.048166,            0.014884,            0.008086,            0.008086,            0.008086
                  60,            0.044353,            0.062118,             0.01648,             0.75292,             0.58086,             0.65162,             0.40588,            0.044594,            0.048109,            0.015191,            0.008053,            0.008053,            0.008053
                  61,            0.044093,            0.062767,            0.016485,             0.77394,                0.59,             0.66481,             0.40971,            0.044393,            0.047808,            0.014746,             0.00802,             0.00802,             0.00802
                  62,            0.044477,            0.063232,              0.0163,             0.73455,             0.59671,             0.66616,             0.41625,            0.044276,            0.047481,            0.014791,            0.007987,            0.007987,            0.007987
                  63,            0.043879,            0.062034,            0.016019,             0.74706,             0.59968,             0.66529,             0.41881,            0.043963,            0.047422,            0.014569,            0.007954,            0.007954,            0.007954
                  64,            0.044248,            0.062217,            0.016358,             0.72216,             0.60412,             0.66391,             0.41881,            0.044322,            0.047759,             0.01482,            0.007921,            0.007921,            0.007921
                  65,             0.04398,            0.061208,            0.016185,             0.74106,             0.60572,             0.67389,             0.42049,            0.043764,            0.047301,            0.014119,            0.007888,            0.007888,            0.007888
                  66,            0.044265,            0.062321,            0.016148,             0.72436,             0.60741,             0.67144,             0.42306,            0.044002,            0.047239,            0.014598,            0.007855,            0.007855,            0.007855
                  67,            0.043922,            0.062392,            0.015881,             0.74575,              0.5927,             0.67204,             0.41967,            0.043825,            0.047202,            0.014724,            0.007822,            0.007822,            0.007822
                  68,            0.043754,             0.06084,            0.016062,             0.74204,             0.60717,             0.67869,             0.42624,            0.043788,            0.046838,            0.014619,            0.007789,            0.007789,            0.007789
                  69,            0.044095,            0.061848,            0.016209,             0.77637,             0.61407,             0.68297,             0.42769,            0.043873,            0.047038,            0.014689,            0.007756,            0.007756,            0.007756
                  70,            0.043404,            0.061139,            0.015845,              0.7651,             0.60438,              0.6721,             0.42138,            0.043822,             0.04682,            0.014483,            0.007723,            0.007723,            0.007723
                  71,            0.043453,             0.06127,             0.01549,             0.76077,             0.61529,             0.67468,             0.42051,            0.043766,            0.047087,            0.014372,             0.00769,             0.00769,             0.00769
                  72,            0.043157,            0.060288,            0.015672,             0.76853,             0.61116,              0.6809,             0.41885,            0.043724,            0.047152,             0.01447,            0.007657,            0.007657,            0.007657
                  73,            0.043246,             0.06036,            0.015455,             0.77391,             0.60479,             0.67733,             0.42783,             0.04361,            0.046724,            0.014221,            0.007624,            0.007624,            0.007624
                  74,             0.04318,            0.060325,            0.015365,             0.75328,             0.61578,             0.67698,             0.42631,            0.043443,            0.047081,            0.014436,            0.007591,            0.007591,            0.007591
                  75,            0.043462,            0.060476,              0.0156,             0.78453,             0.60448,             0.67892,              0.4287,            0.043217,             0.04685,            0.014124,            0.007558,            0.007558,            0.007558
                  76,            0.043549,            0.060947,            0.014933,             0.77368,             0.61343,              0.6803,              0.4291,            0.043505,            0.046934,            0.014376,            0.007525,            0.007525,            0.007525
                  77,            0.043166,            0.060819,            0.015519,             0.78796,             0.62148,             0.68765,             0.43643,            0.043116,            0.046397,             0.01382,            0.007492,            0.007492,            0.007492
                  78,             0.04312,            0.060273,            0.015344,             0.80217,             0.61707,             0.69331,             0.43747,            0.043131,            0.046517,            0.014065,            0.007459,            0.007459,            0.007459
                  79,            0.042977,            0.060147,            0.014946,             0.79355,             0.60366,             0.68915,             0.44025,             0.04334,            0.046533,            0.014024,            0.007426,            0.007426,            0.007426
                  80,            0.042951,            0.060136,            0.015455,             0.79545,             0.61594,             0.69065,             0.43451,            0.043204,            0.046367,            0.014061,            0.007393,            0.007393,            0.007393
                  81,            0.042827,            0.059734,            0.014849,             0.78091,             0.62195,             0.69054,             0.44037,            0.042958,            0.046216,            0.014003,             0.00736,             0.00736,             0.00736
                  82,            0.042694,            0.059711,            0.015057,             0.78098,             0.63146,             0.69468,             0.44599,            0.042852,            0.046482,              0.0137,            0.007327,            0.007327,            0.007327
                  83,            0.043072,            0.058548,            0.014775,             0.76519,             0.62964,             0.69296,             0.44676,             0.04274,            0.046232,            0.014044,            0.007294,            0.007294,            0.007294
                  84,            0.042853,            0.059355,            0.014962,             0.81027,             0.60954,              0.6935,             0.44315,            0.042965,             0.04622,            0.014346,            0.007261,            0.007261,            0.007261
                  85,            0.042642,            0.059614,            0.014767,             0.77373,             0.61791,             0.69175,             0.44958,            0.042826,            0.046347,             0.01405,            0.007228,            0.007228,            0.007228
                  86,             0.04236,             0.06005,            0.014764,             0.78651,             0.62817,             0.69998,               0.457,             0.04274,            0.046292,            0.013958,            0.007195,            0.007195,            0.007195
                  87,            0.042241,            0.058985,            0.014534,             0.78357,             0.62983,             0.69752,             0.45317,            0.042858,            0.046268,            0.014102,            0.007162,            0.007162,            0.007162
                  88,            0.042452,            0.059877,            0.014825,             0.80452,              0.6275,             0.70412,             0.45212,            0.042566,            0.045697,            0.014095,            0.007129,            0.007129,            0.007129
                  89,            0.042466,            0.059633,            0.014316,             0.78169,             0.63772,              0.7044,             0.45674,            0.042493,             0.04592,            0.014113,            0.007096,            0.007096,            0.007096
                  90,             0.04236,            0.057908,            0.014603,             0.76893,             0.63307,             0.69802,             0.45285,            0.042533,            0.046037,            0.014016,            0.007063,            0.007063,            0.007063
                  91,             0.04179,            0.058455,            0.014493,             0.79411,             0.63303,             0.70596,             0.45838,            0.042492,             0.04552,            0.013501,             0.00703,             0.00703,             0.00703
                  92,            0.042317,            0.058788,            0.014412,             0.80323,             0.63522,             0.70455,             0.46261,            0.042417,            0.045815,            0.013597,            0.006997,            0.006997,            0.006997
                  93,            0.041816,            0.057995,            0.014095,             0.79441,               0.641,             0.70736,             0.46303,            0.042417,            0.045645,            0.013764,            0.006964,            0.006964,            0.006964
                  94,            0.041852,            0.059094,            0.014123,             0.81709,             0.63336,             0.70929,             0.46255,            0.042316,             0.04585,            0.013561,            0.006931,            0.006931,            0.006931
                  95,            0.042156,             0.05823,            0.014032,             0.82207,              0.6376,             0.71387,             0.46394,            0.042092,            0.045356,            0.013621,            0.006898,            0.006898,            0.006898
                  96,            0.042308,             0.05948,            0.014199,             0.82023,             0.63761,             0.71117,             0.46621,            0.042107,            0.045508,            0.013811,            0.006865,            0.006865,            0.006865
                  97,            0.042079,            0.059218,             0.01373,             0.79246,             0.63696,             0.71026,             0.46599,            0.042145,            0.045429,            0.014004,            0.006832,            0.006832,            0.006832
                  98,            0.042025,            0.057702,             0.01416,             0.80329,             0.63178,             0.70608,             0.46416,            0.042282,            0.045654,            0.013965,            0.006799,            0.006799,            0.006799
                  99,            0.041827,            0.057355,            0.013613,             0.79513,             0.64724,             0.71167,             0.46585,            0.042036,             0.04528,            0.013992,            0.006766,            0.006766,            0.006766
                 100,            0.041446,            0.057856,            0.013784,             0.83197,             0.63946,             0.70984,             0.46841,            0.042033,            0.045309,            0.013984,            0.006733,            0.006733,            0.006733
                 101,            0.041763,            0.058251,             0.01357,             0.82561,             0.64812,             0.71543,             0.47689,            0.042053,            0.045435,            0.013574,              0.0067,              0.0067,              0.0067
                 102,            0.041144,             0.05771,            0.013594,             0.83138,             0.64845,             0.71865,              0.4712,            0.041988,            0.045268,            0.013669,            0.006667,            0.006667,            0.006667
                 103,            0.041407,            0.056844,            0.013456,              0.8244,             0.64584,             0.71695,             0.47066,            0.041925,             0.04546,            0.013629,            0.006634,            0.006634,            0.006634
                 104,            0.041559,            0.056632,            0.013637,             0.82672,             0.64161,             0.71544,             0.47518,             0.04189,            0.045565,            0.013581,            0.006601,            0.006601,            0.006601
                 105,            0.041402,            0.057923,            0.013446,             0.82477,             0.65715,             0.71926,             0.47949,            0.041648,            0.045192,            0.013475,            0.006568,            0.006568,            0.006568
                 106,            0.041284,            0.056879,            0.013581,             0.79039,             0.66125,             0.72011,             0.47715,            0.041802,            0.045076,            0.013443,            0.006535,            0.006535,            0.006535
                 107,            0.041331,            0.057703,            0.013546,             0.82726,             0.64891,             0.71557,             0.47117,             0.04183,            0.045095,            0.013752,            0.006502,            0.006502,            0.006502
                 108,            0.041009,             0.05675,            0.013247,             0.82207,             0.65425,                0.72,             0.48073,            0.041713,            0.045186,            0.013552,            0.006469,            0.006469,            0.006469
                 109,            0.041254,            0.056797,             0.01299,             0.82698,             0.65655,             0.72862,             0.48262,            0.041709,            0.045231,            0.013527,            0.006436,            0.006436,            0.006436
                 110,            0.041047,            0.056364,            0.013264,             0.83277,             0.64987,             0.72299,             0.48063,            0.041663,            0.045106,             0.01341,            0.006403,            0.006403,            0.006403
                 111,            0.041179,            0.057575,            0.013167,             0.82314,             0.65737,             0.72102,             0.48184,            0.041709,             0.04519,            0.013779,             0.00637,             0.00637,             0.00637
                 112,            0.041598,            0.057478,            0.013478,             0.82683,              0.6644,             0.72546,             0.48086,            0.041445,            0.044925,            0.013511,            0.006337,            0.006337,            0.006337
                 113,            0.041094,            0.057812,            0.013118,             0.83781,             0.65595,             0.72349,             0.47943,            0.041505,            0.044862,            0.013519,            0.006304,            0.006304,            0.006304
                 114,            0.040911,            0.056792,            0.013049,             0.84865,             0.64558,             0.72344,             0.48109,            0.041548,            0.044995,            0.013543,            0.006271,            0.006271,            0.006271
                 115,            0.040788,             0.05746,            0.012827,             0.83204,             0.64627,             0.71881,             0.48521,            0.041552,            0.044835,            0.013729,            0.006238,            0.006238,            0.006238
                 116,            0.040682,            0.056727,            0.013066,             0.83049,             0.65591,             0.72721,             0.48908,             0.04137,            0.044723,            0.013216,            0.006205,            0.006205,            0.006205
                 117,            0.040613,             0.05672,            0.012983,             0.84186,             0.64997,             0.72865,             0.48758,            0.041327,            0.044688,             0.01338,            0.006172,            0.006172,            0.006172
                 118,            0.040769,            0.055675,            0.012961,              0.8335,             0.66436,             0.72576,             0.48638,            0.041285,            0.044635,            0.013481,            0.006139,            0.006139,            0.006139
                 119,            0.040789,            0.055918,            0.012925,             0.83879,             0.66698,              0.7346,             0.49342,            0.041071,            0.044515,            0.013168,            0.006106,            0.006106,            0.006106
                 120,            0.040522,            0.055938,            0.012933,             0.83804,             0.65639,             0.72656,             0.48903,            0.041112,            0.044763,            0.013364,            0.006073,            0.006073,            0.006073
                 121,            0.040658,            0.056311,            0.012702,             0.83478,             0.65961,             0.72748,             0.49225,            0.041135,            0.044949,            0.013369,             0.00604,             0.00604,             0.00604
                 122,            0.040534,            0.055161,            0.012498,             0.81766,             0.66806,             0.73101,             0.49468,             0.04111,            0.044368,            0.013079,            0.006007,            0.006007,            0.006007
                 123,            0.040208,            0.053712,            0.012592,             0.84671,             0.65878,             0.73027,             0.49548,            0.040889,             0.04458,            0.013396,            0.005974,            0.005974,            0.005974
                 124,            0.040395,            0.056633,            0.012552,             0.84085,               0.655,             0.72661,             0.49535,            0.040906,            0.044774,            0.013531,            0.005941,            0.005941,            0.005941
